DepMap_ID	ATXN3 (4287)	ATXN3L (92552)	BAP1 (8314)	BRCC3 (79184)	COPS5 (10987)	COPS6 (10980)	CYLD (1540)	EIF3F (8665)	EIF3H (8667)	JOSD1 (9929)	JOSD2 (126119)	MINDY1 (55793)	MINDY2 (54629)	MINDY3 (80013)	MINDY4 (84182)	MPND (84954)	MYSM1 (114803)	OTUB1 (55611)	OTUB2 (78990)	OTUD1 (220213)	OTUD3 (23252)	OTUD4 (54726)	OTUD5 (55593)	OTUD6A (139562)	OTUD6B (51633)	OTUD7A (161725)	OTUD7B (56957)	OTULIN (90268)	OTULINL (54491)	PAN2 (9924)	PRPF8 (10594)	PSMD14 (10213)	PSMD7 (5713)	STAMBP (10617)	STAMBPL1 (57559)	TNFAIP3 (7128)	UCHL1 (7345)	UCHL3 (7347)	UCHL5 (51377)	USP1 (7398)	USP10 (9100)	USP11 (8237)	USP12 (219333)	USP13 (8975)	USP14 (9097)	USP15 (9958)	USP16 (10600)	USP18 (11274)	USP19 (10869)	USP2 (9099)	USP20 (10868)	USP21 (27005)	USP22 (23326)	USP24 (23358)	USP25 (29761)	USP26 (83844)	USP27X (389856)	USP28 (57646)	USP29 (57663)	USP3 (9960)	USP30 (84749)	USP31 (57478)	USP32 (84669)	USP33 (23032)	USP34 (9736)	USP35 (57558)	USP36 (57602)	USP37 (57695)	USP38 (84640)	USP39 (10713)	USP4 (7375)	USP40 (55230)	USP42 (84132)	USP43 (124739)	USP44 (84101)	USP45 (85015)	USP46 (64854)	USP47 (55031)	USP48 (84196)	USP49 (25862)	USP5 (8078)	USP50 (373509)	USP51 (158880)	USP53 (54532)	USP54 (159195)	USP6 (9098)	USP7 (7874)	USP8 (9101)	USP9X (8239)	USPL1 (10208)	VCPIP1 (80124)	YOD1 (55432)	ZRANB1 (54764)	ZUP1 (221302)	
ACH-000627	0.02735266942071216	0.484873719593524	-0.7102967014408189	-0.2547563254446062	-1.5739527220387444	-1.5081298624650006	-0.1837593296541292	-0.9246878432370852	-0.9303569672768354	-0.29456876316292635	0.1888496945297284	-0.3976661821450328	-0.5107853527533162	0.052056409072308116	-0.02202201969304981	-0.3467440668034485	0.11216801965547356	-0.30674479819113765	0.29272908792320423	-0.04021384516772586	-0.21377268976187785	-0.005439904912040798	-0.5182831256095335	-0.0307197730532078	-0.006111090309653669	0.06448290595914916	0.16644561043168907	-0.2605426825046985	0.03909454396591525	-0.16550508630287844	-1.7552625852524233	-1.9050110655152253	-1.9686410296172865	-0.3047946524422348	-0.0926826773560212	0.1819484743635518	-0.10421851134833576	0.08978599910931853	-0.4566278411263313	-0.4261465350766165	-0.6218267197231983	0.3852653925621256	0.03550161133884632	-0.023709994702799938	0.01221408479553432	0.2840480761431235	0.12689021315304774	-0.4494873148520936	-0.4150697356204309	-0.052773909630373136	-0.08209790030571856	-0.21619742966256725	-0.020628164334154986	-0.14765938304260798	0.072916881820426	0.09464308009018542	0.2721974410885937	-0.07401134611530734	0.35158571394539384	0.06465356052644611	-0.2353138521774357	0.16886589485233158	-0.07839043643318595	-0.2342995331204741	0.15393334311074944	-0.17504388412136332	-1.3471705622812202	-0.2055583191573172	-0.20891422926238964	-0.5888254778106121	-0.2997161142429221	-0.06281650293701746	0.04070146728099777	-0.0368080951994717	-0.126188307072003	0.2439595641454399	0.11245681325650364	-0.2337314429395272	0.13496172228184056	0.02403374039118796	-0.9749541458885944	-0.12070102054306832	0.058537140358755735	-0.16845319439680595	-0.06462701194270203	-0.271786048844842	-1.2010495583523468	-0.7777241207134575	-0.19841788926961845	-1.0701358104208567	-0.2802504706124057	-0.003120054661706841	-0.11441839627182004	-0.13702348443440066	
ACH-000630	-0.0019255583220720344	0.4342203825254976	-0.7931483888029257	0.0012123371730726196	-1.3029322568042792	-1.5912090329019504	-0.0964140212437504	-0.6798838710903957	-0.9495515475810672	-0.4467589616070102	0.28628723743448503	-0.4539405426541598	-0.4478275938368301	0.17335055092482046	-0.012903738412032932	-0.26087738804421884	-0.19331555536891126	-0.17966874474855088	0.18601493045604373	0.06743727416132843	-0.21625246851790736	0.026750772037641483	-0.05652427119779085	0.08827799049416049	0.03181385704008394	-0.06698348427308079	0.019467322159948917	-0.2573248877257848	0.002802112821061744	-0.22513164929175086	-1.5484832648255789	-1.709403762599868	-1.7129173468976258	-0.17892450314354902	0.07633665781483784	0.2163281826587833	0.004996862547134286	-0.010853564653328944	-0.2972819430757854	-0.3339031369653731	-0.5769486906560244	0.12728348758218788	0.2035490060252241	-0.09537710594352974	0.10410241761859768	0.21847124092786505	-0.1136409120542761	-0.34992069602205633	-0.5548251762557852	-0.1690137447664161	-0.08451657982205163	-0.21155843444228284	0.024673739063985456	-0.21035103256229606	-0.03242948744909159	0.3132892533736777	0.18679116493340966	-0.003912008087979678	0.2956179752485203	0.09071921525682668	-0.13232247496382474	-0.05035005998269046	-0.1872573664946014	-0.3607656112478445	-0.13712093262956773	-0.2642528429993852	-1.2377452940288185	-0.9716991511732508	0.03894036624659947	-0.6582960604187795	-0.2586852445309569	0.06397409094600852	-0.0291358005690912	0.07096222395934973	-0.12435052243634645	0.08593835255000955	0.13268011201461574	-0.030733947105394805	0.17469421681725295	-0.0738398384520589	-1.125967486632686	-0.2822679030748586	-0.21196924332314573	-0.2121300969653408	-0.2201042656057413	-0.3596797418434828	-0.8278410792760083	-0.8991143581333321	-0.953015749743021	-0.9696964326233614	-0.27327760421141084	-0.04977106973207665	-0.4232934568314177	0.02106913660101603	
ACH-000632	0.17181937838526254		-0.7971643962320173		-1.4167521031725665	-1.5155598044697711	0.14464938454355944	-1.106357553698636	-0.8935386154833947	-0.3481358423838012	0.09300577076631618	-0.3184450517867937	-0.5110124935431892	0.16324017732270218	0.06329049666352844	-0.2879671863758193	0.007036796135996871	-0.11869516876889433	0.08047048444714915	0.034946177411747915	-0.31332849679125274	0.2489582016261317			0.3083431093240863	-0.04339741546411674	0.05462426817791072	-0.11232275926553566	0.11035484077848808	-0.28438320635851805	-1.5645277834896811	-1.9200352453982128	-2.2685477926275905	-0.29347430483961034	-0.10257899287228453	0.1817602642184047	0.043586840869383414	-0.25719493908181523	-0.8391280695296831	-0.43141653032579896	-0.8451992664858313		0.13301831597416222	-0.002875807088372352	-0.3167664752504669	0.138584769383567	-0.25730336128101555	-0.3245737498060095	-0.5161020965453655	-0.133342319746293	0.013238163000513916	-0.219264220460182	0.22556715690741605	-0.2635028170009731	0.12203636314663505			-0.015328721858964127	0.3185186271779766	0.035333960435351836	-0.1272951261171527	0.10073871712470422	-0.06925180709441618	-0.3043307961693231	-0.19449169568121447	-0.19616830125723111	-1.2218517649617509	-0.3958692247412976	-0.04744761757685072	-0.6068898204832271	-0.2754208276705437	-0.04150246059772104	0.17923022974828345	-0.13342593835109964	-0.15365667742477934	0.13574083520172228	0.03927822499473767	-0.12727091137340346	-0.15173303263508608	0.17799494912830646	-1.6471683291022765	-0.06546887658938888		-0.2075380715093756	0.15870105538061433	-0.2537230316936511	-0.7443087854498492	-1.0427262361697371		-1.1180027416436074	-0.10872468954677987	0.05168623520009808	-0.07754910294923244	-0.06283998234941615	
ACH-000633	-0.07300489897278722	0.3653334792476162	-1.0657786026958636	-0.005274353712717682	-1.6873460557793236	-1.795351439963312	-0.22113266299883425	-1.6054009514885412	-1.2653945843927887	-0.5267418610129471	0.07129066593212535	-0.3406896960629892	-0.5819155045923781	0.11432027700695213	-0.05431408717211975	-0.1995767795005532	0.049529117153765775	-0.08504527285464558	0.023556784910179245	0.07631636342290096	-0.20595289115207466	0.07136758292460542	-0.6781477631365699	0.1196359401935051	0.1558219785164746	0.018553402850335552	0.0006686832004391411	-0.06305398669696681	0.06406746349679211	-0.14507774030266474	-1.5861314057366076	-2.020037791858711	-2.142415582838271	-1.4915034103065652	-0.198021637915282	-0.17264671567118312	0.1502430001860903	-0.05750116939909902	-0.2370828531575125	-0.480843777480129	-0.5282956718531648	0.09706453205462956	0.29088105388266416	-0.14557753882193747	-0.08860979232656528	0.010585411507100415	0.10487991718430832	-0.4533471876100905	-0.342515183699316	-0.04320515723846858	-0.13994070323367766	-0.3501476302814868	0.3426286194635376	-0.04567506725765949	0.10567191921827136	0.1893546244961259	0.12627022329801982	-0.2597701416021047	0.20751430331613155	0.11539617228821825	-0.05885835334546007	0.20260149453190304	-0.22933477015838946	-0.17588151598934276	-0.015834883151807554	-0.23641557025364154	-1.5206151927753315	-0.8259144436625528	-0.02611691518944844	-0.6769402740783783	-0.1810233348180008	0.1578690112446827	0.07944239267822918	0.09470801523944608	-0.1294811210810154	0.21091341658275706	0.17704834055069205	-0.1156591216181705	0.1851606504778138	0.023727365340078688	-1.4075816422745415	-0.15569719394357587	-0.10846028279201987	-0.18113494633024774	0.1684882974075589	-0.28818549343179944	-0.5771950531667988	-1.3740268897616643	-0.8096655307878287	-1.0655337150214097	-0.15759455068371853	0.07777240373389689	-0.35059631042799017	-0.06404485190449198	
ACH-000634	0.030800976970476925		-0.492066792148765		-1.2641785337973384	-1.4716360853462862	-0.13984401128833565	-0.8468152168404489	-1.0137113749539075	-0.6292860669405719	-0.010080139400032296	-0.3822677203106453	-0.14255994955889398	-0.14572894382539706	0.00433937537682205	-0.1748481379602755	-0.03656921257489792	-0.17619556683829446	-0.08291171857794342	0.1770797397653102	0.06196129347876179	0.002955078960906572			-0.11087882104859444	0.04006635050176476	0.022029582717549658	-0.1282942375810943	0.2081352891343606	-0.20616460598366496	-1.8192791979020744	-1.6447813994236646	-1.827923144547354	-1.3863490808523342	-0.1650116231996366	-0.0471457621610122	0.0786336214296561	-0.15000597761011752	-0.4960825495126687	-0.25193124470763123	-0.4349794473907597		0.20665615599071624	-0.07510265224165663	-0.6074608397793922	0.20651257354556626	0.09654201118147653	-0.33391525601702565	-0.3794784254775193	-0.2403847210230861	-0.19732697648912648	0.019368247480059674	0.2517250032144186	0.00842526773219973	-0.03821757652539546			-0.04118208637248196	0.2977413021878025	0.1154322848851395	-0.28304362270682976	0.05063225459625875	0.04615415472330765	-0.17397116669049453	-0.16001184577161578	-0.1852780661297492	-1.2218537563859295	-0.7343206064260245	-0.1874235588021108	-0.2271666298672733	-0.2666628663143955	-0.12418887463463026	-0.1659922251162528	0.1467187663705265	-0.07964959612230305	-0.08512750037000127	0.03695046771498284	-0.09399261991626648	0.035537567022435324	-0.2664115833281393	-1.3598958551373717	-0.3475379371187794		0.0715196315783311	-0.17655817803701335	-0.12233774041566607	-0.6526943693381116	-0.9666405724135532		-1.3263728830575503	-0.4002223869573731	0.07533498349826595	-0.16362113137408746	-0.029061416094233312	
ACH-000637	0.07814610326130317	0.252819322472642	-0.23074753874601964	0.12951372032909095	-1.2637178501801478	-1.8971297261101685	-0.1686174954673842	-1.0337948293013142	-0.7203903610557266	-0.3115667007753619	0.074414453071607	-0.1227748405359394	-0.4485971397892423	0.1763812713018478	0.039300723136807054	-0.4322713326039928	-0.1004820224350972	-0.028608740766680168	0.06601693518138903	0.10309873285791428	-0.18951228620976127	0.11136838898555176	-0.3377288181880766	-0.15697084942929473	-0.0895402100182022	0.05204989970385041	0.1707873298070267	0.2055512742979245	0.26361571289363994	-0.05934508634730695	-1.3771528511038709	-1.5022854904974732	-1.96550258146628	-0.9491398974998324	-0.22455957995704345	-0.07364982574599509	0.10895642612170288	-0.2306544518267588	-0.2724501375190205	0.05540956880199091	-0.8093435212112431	0.06610749801869327	0.1951314604264745	-0.025791913216129204	0.3081548918032717	-0.11360737664397685	-0.1670072144224244	-0.6471714597649496	-0.3634330654683318	-0.21899977640595708	-0.2342940380618981	-0.14305593795260133	-0.035616584584548534	-0.34093304127591284	0.11632041355293216	0.12959039480639972	0.1290089900747369	-0.1992326937200759	0.3597026595804879	0.12890820264896746	0.07070099646292848	0.09270866918865618	-0.8161997523638147	-0.008635874318383287	-0.074970671888719	-0.21748681715548435	-1.4776739432992672	-0.9242672571927651	-0.022153560091651925	-0.24255940086685945	-0.35638922938300266	0.10186406131103368	0.2762281313776378	0.3131111471923986	0.08832354461516986	0.05218541276301007	-0.06842920207673865	0.08157693971545615	0.13498489888819298	-0.10626785407895148	-1.6632515490029731	-0.1036682346049856	-0.21315774186011865	-0.2344060734082697	0.1104052096965898	-0.1931339014073445	-0.9303219772051278	-0.7343638815911879	-1.3353384411390925	-1.5862081740332072	-0.6286596648056549	0.2000410079495864	0.07987712115401849	0.040301451040007874	
ACH-000638	-0.05190564867463753	0.231829626709188	-0.7655927147177991	-0.12848154017586744	-1.3772077755563328	-1.5234800736763925	-0.265060435210952	-0.8966465540743018	-0.9776031347413384	-0.09585142411449377	0.0535874765391494	-0.4297829507116078	-0.8060553339161423	0.2604936134703785	0.13053549564340286	-0.34439559458431346	-0.0602056463402938	-0.1826179234338872	0.12511433771234898	0.2135730565536549	-0.2445769894689655	-0.05655328453402564	-0.6723561253810855	0.18906998475149736	-0.1945394501124542	-0.0573118968849325	0.15953703880023273	0.008129914712628215	0.09033951234854187	-0.2776980061877189	-1.7289974771232837	-1.5988623827516166	-1.916360139439143	-1.0861413681674972	-0.1885604081648525	0.04754098550826075	-0.06778224699182404	-0.037400304121398775	-0.7165830712174495	-0.13615860401973445	-0.43609529551341664	0.14268703301427899	0.09006719905931418	-0.1372779255531564	-0.7794467591599562	-0.6064748088646817	-0.043379917736923526	-0.2823168454622325	-0.5527510083892849	-0.06661843776385719	-0.07274679399935652	-0.2781180140835978	0.1880270386962928	-0.2518215570606404	-0.009795405532924104	0.1917032207392924	0.15558382692555014	0.058308528412167764	0.30486547990379514	-0.2435381014958081	0.13131206276550994	0.060836313850524064	-0.014576781075451937	-0.1697871005195776	-0.15501330998745372	-0.21653869157265376	-1.1883409478379083	-0.6080413116359513	-0.07341466428591109	-0.5035983408210016	-0.35995962929061753	0.012761763001498871	0.13750280928180114	0.014058495859558706	-0.17579474796478622	0.002845238287434164	-0.15465391020303024	-0.15055618791830264	-0.44127221136367856	-0.15053345042883048	-1.1237560123912622	-0.2863257769684581	-0.2794338498261328	-0.25549830844587823	-0.1001228943436933	-0.30848029650780595	-0.718310322400268	-1.1812203431955743	-1.198140105130044	-1.2833654901547455	-0.6507492181282816	-0.109018656559104	0.06824464712430246	-0.11963990705271366	
ACH-000639	-0.07284651479861295	0.32753547123851673	-0.10787290863014946	0.09260473460699124	-1.6542322641538998	-1.64145474992855	-0.3551951396854023	-0.952334052123018	-0.6859536117720335	-0.2759395174630653	0.24737483008299	-0.4681126123336386	-0.539834203479436	-0.041856854102788416	0.0752735670294795	-0.2376649690060376	-0.09884421453627376	-0.2634682822989299	0.13890982305172594	-0.01070352050803638	-0.14633075747751387	-0.07418879866367308	-0.2501328442640016	-0.014688646745845269	-0.006201497296968608	-0.037202270788867065	0.15543976349275965	-0.17528569493801702	0.061130284609386874	-0.4273334749723449	-1.7988479486680753	-1.971722604599748	-2.185724745269396	-1.3100531332457208	-0.04812132095848951	0.052278604177212036	-0.12897065534124447	-0.05869571487289212	-0.5098936828281831	0.02050838289121708	-0.3869380126517545	0.1411814861691875	0.13179764426168902	-0.07367207750051445	-0.22203835442386416	0.01990951647536063	0.08751889519661958	-0.4009467091377631	-0.470897471338889	-0.06217218825692542	-0.03205177692738752	-0.2279598471298312	0.03315043471107616	-0.2605284160537928	0.02066719658667213	0.2254983461745483	0.12974674558950738	-0.13008019684548555	0.18548410027270826	0.038942005687213135	-0.480757623796224	0.09513084407686058	-0.3876257591322084	-0.290572412841966	-0.04530320258995012	-0.2674820671028003	-1.2063866412876505	-0.20920488177891647	-0.17420355186826253	-0.6149008185851338	-0.26835654449796786	0.030033949365047483	0.16485033466044205	-0.08069896864812569	-0.10879486288656004	-0.009309760931665296	-0.3720392641885771	-0.15114454785417406	0.10550245518001228	0.04924975977300471	-1.4807817679739002	-0.24600562871406065	-0.12503837118916972	-0.2278967633742323	0.040934499828896825	-0.39191694219437817	-0.6548942357078776	-1.4345863677475024	-0.9809157233243398	-1.1539979742026107	-0.4613328690941785	0.04886458171182996	-0.18564273850392046	0.01800750913951407	
ACH-000645	0.15914514236653252	0.3675065934963733	-0.0828310763777378	-0.1360437474061348	-1.4145123145643002	-1.471467801291625	-0.16873208037344772	-0.8751405707369772	-1.185437312872464	-0.4250391573431152	0.12548873479762412	-0.4529485429469101	-0.31767113069827585	-0.025835156438135432	-0.06032024861035268	-0.6019193639455696	-0.07158867818133555	-0.411575817969215	0.1667362566019273	0.05450075116741463	-0.1261084816653894	0.0437162293734909	-0.2005013661348033	0.10375786764306263	0.04880720405095658	-0.042795329598291916	0.08910447048186901	-0.348713044699176	0.02123745107927812	-0.2910626462837009	-1.848139139868885	-1.825739815513185	-1.7816345851546165	-0.1540451691778135	-0.13786885358327494	-0.6152353103758617	-0.4349005857543656	-0.14750240985373972	-0.4812555174581112	-0.6474569649346645	-0.6753375259466977	0.21415785806229767	0.01594930624218498	-0.07141260893044578	0.14197459039575178	-0.010285604845442577	-0.19126507923654346	-0.3776667223866679	-0.601188963797541	-0.09183784369910007	0.018619712399197328	-0.2572263246806757	0.1123598711446255	-0.2624946883877668	0.3197208227288621	0.20429096275917144	0.1705265808706078	0.29319318567874764	0.20771066966991847	-0.3107647272007815	-0.16625717945079282	0.10710053778488744	-0.2026548246212963	-0.10893570357971297	0.02407130408021764	-0.3426334449861383	-1.2842817003367744	-0.6076564090975798	-0.20571951107182326	-0.8187887411834586	-0.5908768125085382	-0.22085848408600986	0.0564523249781838	-0.03380220096536419	0.010836056060068723	0.06416046265359196	0.14037054847361574	-0.28040966117469457	-0.40477785367082986	0.14870681682495812	-1.5399972576364656	-0.2990321478877769	-0.08638266081255197	-0.29342584124231585	-0.01040413107707802	-0.3943804878898921	-1.1609321500308485	-1.1483615451206797	-1.1015604514899973	-1.2240590812594878	-0.6570780764136795	0.03293145733933377	-0.048741287422726834	0.045938697781642834	
ACH-000646	0.006483994135475059	0.3613016463336468	-0.8899134726813693	0.10189341344123833	-1.1676321092540474	-1.1434791237662263	-0.15266767084014524	-0.9853991010969236	-0.4680009780420134	-0.35923121897409804	-0.1605399670441309	-0.2788157617867525	-0.2064766891710362	0.3872313797598777	0.1437389616024872	-0.2316999773637596	-0.14754609583870693	0.16465182576440146	0.14764618092312318	0.006674853512358698	-0.06776861086618924	-0.10151210559203906	-1.5281195201659896	-0.1171839116118865	-0.15163477773725587	-0.22714944688402605	-0.022583520320221345	0.0781064493396797	0.3017543616848255	0.003766507213078683	-2.635430909855056	-2.516708642422049	-2.4132988144331984	-1.1998679486420116	-0.06932917427387121	-0.05457889273186915	0.189902030111749	-0.024605383312302918	0.2109765264716424	-0.10886294097666127	-0.9190288228537888	0.2901147615100901	0.07664526890030833	-0.11451265875053812	-0.07381866450126118	0.35703962510917825	-0.012214953181659549	-0.26392189511932523	-0.4633880429872641	-0.22239870177030832	-0.07601762215138648	-0.02998648181020538	-0.04370968157538575	-0.0972604466468902	-0.06775464650967736	0.3224322678768365	0.29525689439069563	0.4092129871042289	0.009058971979881552	-0.12597418716262548	-0.2768744370581885	0.15414859486633453	-0.4116945593827446	-0.062025711182986415	-0.4451516655766673	-0.3510661288907929	-1.351066938943083	-0.7855728954623854	-0.10473043142050636	-0.3812745858235663	0.0476762955659476	0.15883238468047364	-0.3006462370569147	0.32208256580672123	-0.08803755604195743	-0.2537238132744457	0.05074114358163556	-0.13832376627299625	-0.02698572899709496	0.07169225487855271	-1.6236553362348396	-0.2189730530374723	0.1803433010769374	-0.3862986669007304	0.17316946245056852	-0.5256592687026855	-0.4439379016100696	-1.5382294112089672	-1.2246865472610329	-1.2251858212790678	-0.1866624869937968	-0.04006393129056634	-0.2009091156693256	-0.0279279536103164	
ACH-000647	0.0925701473470297	0.2798482701158004	-0.3857654654321711	-0.02871991878423928	-1.7087689915343551	-1.7300799093794494	-0.2996602137095022	-1.2152636952557236	-1.0029150093588195	-0.294239647306087	0.1728054964312193	-0.4458986680917428	-0.5072935993037775	0.05526634358003763	0.07615277582957314	-0.15696741895837224	0.0519581296715072	-0.06916107155676765	0.2262991168797581	0.12350636714659018	-0.0792569584883991	0.006259171213037732	-0.3952730210830681	0.03732348313409488	-0.059596753365716335	-0.05066909599415571	0.023471353555043352	-0.028690198094078988	0.19797273265413112	-0.16373727078101513	-1.7526890332490674	-1.8524240049785807	-1.9160439473134616	-0.12574629667054446	-0.1512099798271641	0.18219976228258872	-0.2630651593283018	0.005543799318624765	-0.4686457853149477	-0.261539985446737	-0.4993848094108204	0.1746781803603744	0.06908762938505332	-0.031117028914000137	0.07028010352797183	-0.13223439434484502	0.1243005133175451	-0.3437258254521298	-0.3817871924379817	-0.06834097280939443	0.0004566214826500285	-0.3171617053465849	-0.10695700081867557	-0.2553922038239072	0.058471562120343476	0.2445806208070557	0.20007346836923995	-0.016682438206438544	0.2707654311371242	-0.014664507838114531	-0.1217677657279922	0.1318130180133032	-0.180752967447694	-0.11953575409907535	0.060757013589745834	-0.4846474546776338	-1.375340215504742	-0.19621220422587304	-0.08527557911017364	-0.3916605173460593	-0.2284632839519111	0.004740801890118493	0.1961403184290973	0.050288163149613485	-0.10409264588046696	0.07774993579650175	0.044984681175123435	-0.0007576983833509814	0.05538253446505359	-0.12796529966381784	-1.0879088121995528	-0.3195835949656157	-0.060505493430859335	-0.1854180320063125	0.005405977896531652	-0.19789622305969296	-0.4568182360604829	-0.7478986976820722	-1.0979931789465132	-0.86300990453187	-0.5482870829295156	0.0010570842436992854	0.02562974103844242	-0.05756100803592596	
ACH-000648	-0.02106538678857601	0.29836533889595884	-0.3661941033679185	0.16706770481626515	-1.7762697472443365	-1.7841835132916926	-0.0970726090596173	-1.0850533153673254	-1.4031418538265092	-0.16475358711947072	0.2288730838927569	-0.5036044680373195	-0.2851225309075651	0.04932608835537379	0.1335157171517857	-0.4322998893710571	0.1000823280268257	-0.4265722935011952	0.11087567715875493	0.20028590145637848	0.010213043594465995	0.05864484104526368	-0.3894777933436303	0.2943114336831776	-0.0821239364168394	0.1363770571821187	0.13638974937825893	-0.2041119016855609	0.05526954720707139	-0.3212672924207324	-1.5821626713915131	-1.6764617340779209	-2.2118512297957684	-0.3471038647900905	-0.0851653543773119	0.24173817214084384	-0.3369035240534028	-0.36775123958592254	-0.8575980349343992	-0.5495663462747236	-0.6118912732267549	0.20787757455660744	-0.18650131811915668	-0.10701417275897547	-0.12242408092795724	0.1875830454170501	0.006446242300330535	-0.42264945588005615	-0.3356643189098036	-0.30783872810379626	-0.2610580081284756	-0.3291615829399497	0.04487922330128117	0.09546241534771444	0.06440347901895252	0.3314599488441956	0.16647069835586314	0.008341224179287126	0.3552329124806141	-0.4412964817331893	-0.1852785770046189	0.13975485896762968	-0.03762753758668685	-0.3841080874416302	-0.21234399730301787	-0.4268228982510785	-1.0514388712588634	-0.6670160167680919	-0.05613304310266392	-0.5753945172989801	-0.4775880554781142	-0.16853318126466638	-0.02069324781284876	0.058417049686775226	-0.2650565795395595	0.2975925626493577	0.0585339516090121	-0.15464775281384105	0.015510752779639172	-0.17765050327832033	-1.4085109144723869	-0.18435159459224845	-0.07593007488087718	-0.1717338311571812	-0.04235843761258173	-0.2279104013863779	-0.5785204541911627	-0.7122938671827941	0.6493472746966439	-0.4492302925454025	-1.017218863953318	-0.01699113472358551	-0.34479767335729106	-0.22004452607507194	
ACH-000649	-0.0895069055548085	0.3158480072176472	-0.6902546441194949	0.06247481217646509	-1.3618741768091678	-1.3447232270994982	-0.0018217731324974133	-1.0293798920354942	-0.7788329369079577	-0.2399881299572788	0.30264705271757303	-0.3829901159588169	-0.4001383831589884	0.10201754989199216	-0.03079408087872107	-0.1706873610315578	-0.0788661399188455	-0.19638486609979133	-0.008805795508372755	0.2018766916067561	-0.1690252338856619	-0.010971474923773507	-0.29688231200638154	-0.011772641434852828	0.02658037014615809	-0.13794712002646636	0.17514846920164867	-0.018382154757069242	0.042894983294689895	-0.290747353206168	-1.728757656068673	-1.7818255795754951	-1.9154049588024091	-1.147699353109494	-0.04507614268958424	0.13389457910839356	-0.051367016856783326	-0.1243348155273046	-0.3909145542387001	-0.20005262768274654	-0.4679203438977369	0.14278394519960158	0.020301652642009844	0.06831371007890383	0.04018399425349864	0.022280596046740483	-0.05562049663352101	-0.1798214522543414	-0.4354472456887196	-0.14013572624037332	-0.12706132222404873	-0.2280837225410007	0.21105497704691809	-0.17902927853667586	0.1189933770189014	0.26157849104541303	0.1833417209957084	0.25553105438700585	0.16981428050329933	-0.13937949177883713	-0.15770796233355006	0.003400329108612209	-0.3591673268646112	-0.23400790197451185	0.08346427552111893	-0.18673541484117087	-1.2659733071751154	-0.7818000173962596	-0.14431467202645445	-0.5621081548429387	-0.2355990110534402	-0.07297744806710076	0.08296782787968451	0.08860735780638787	-0.09542091768105034	0.012229907118028837	0.06105392107561072	-0.061577822690594135	-0.04970721358869246	-0.09634061455920437	-1.3814191558307956	-0.2298688306858907	-0.020571267462751987	-0.22742120277291564	0.05306789365246303	-0.3341420347825874	-0.9214706878380334	-1.0329339876530177	-0.5876748579666851	-1.0398364425131312	-0.5957100960737608	0.033811087731282816	-0.15654138909838006	0.04476251777527512	
ACH-000651	-0.0882075614712473	0.3940213965893317	-0.29275557722750833	0.16545377402128714	-1.471243427285955	-1.652529837241172	-0.5361685084833584	-0.9451414748491136	-0.8151957532250014	-0.2874228177133561	0.16211720922238082	-0.22041751450258126	-0.612365265970282	0.17128798752166094	-0.0233224657642763	-0.13865974190629654	-0.2725035970951728	0.030917840377330086	0.10807421388855444	0.0393969721195394	-0.1967931201992931	0.13785721072089888	-0.3758288476336187	-0.03131676364964362	-0.032141076890683684	-0.027777075935231158	0.09940333496627377	-0.017949431010335932	0.05734459952967009	-0.4127200242294139	-1.3826317972025417	-1.8450352503014216	-1.7429401006644007	-0.6501123057984924	-0.0851845526508008	0.07018396871215328	-0.010804979743371586	-0.2424624001384777	-0.4186685604015634	0.0505705223331896	-0.4418779368942495	0.14436666745649002	0.14825365565272158	-0.057704580856713886	-0.08608289360147135	0.04552641459942194	-0.05756327636337118	-0.4109893521708567	-0.3313423903058878	-0.1515001626571923	-0.19377449102078664	-0.3107241336488386	0.2819302955747229	-0.1013868813375948	0.08663868315936914	0.14178878067513698	0.1756798815622308	-0.12671000465372642	0.3849887460057637	-0.06935745794505002	-0.12399092665473335	0.0850036510708855	-0.08814041949820653	-0.27484389469626025	-0.015842508213901218	-0.4794573710140657	-1.2115305787743718	-0.9699015856418732	0.051273854871399134	-0.5455266821831379	-0.3421564573208545	0.03793624298940546	0.1396285876468345	0.0811592311678847	-0.1280804739238895	0.18041425760668128	-0.02190934205969031	-0.05746822076010934	-0.04590579770582247	-0.034502042173854636	-1.280518243883345	-0.25853751224543703	-0.01731089710411746	-0.13543181099297705	-0.0011415757634458607	-0.2917551245793592	-0.4273157894440659	-0.8213634819512454	-0.7163090125331244	-1.1309202388205224	-0.28356138140049914	0.10656403549521662	-0.10952259901709753	-0.044491553243175636	
